node,gene
6242,YPL068C
6243,YPL069C
6244,YPL070W
6245,YPL071C
6246,YPL072W
6247,YPL073C
6248,YPL074W
6249,YPL075W
6250,YPL076W
6251,YPL077C
6252,YPL078C
6253,YPL079W
6254,YPL080C
6255,YPL081W
6256,YPL082C
6257,YPL083C
6258,YPL084W
6259,YPL085W
6260,YPL086C
6261,YPL087W
6262,YPL088W
6263,YPL089C
6264,YPL090C
6265,YPL091W
6266,YPL092W
6267,YPL093W
6268,YPL094C
6269,YPL095C
6270,YPL096C-A
6271,YPL096W
6272,YPL097W
6273,YPL098C
6274,YPL099C
6275,YPL100W
6276,YPL101W
6277,YPL102C
6278,YPL103C
6279,YPL104W
6280,YPL105C
6281,YPL106C
6282,YPL107W
6283,YPL108W
6284,YPL109C
6285,YPL110C
6286,YPL111W
6287,YPL112C
6288,YPL113C
6289,YPL114W
6290,YPL115C
6291,YPL116W
6292,YPL117C
6293,YPL118W
6294,YPL119C
6295,YPL119C-A
6296,YPL120W
6297,YPL121C
6298,YPL122C
6299,YPL123C
6300,YPL124W
6301,YPL125W
6302,YPL126W
6303,YPL127C
6304,YPL128C
6305,YPL129W
6306,YPL130W
6307,YPL131W
6308,YPL132W
6309,YPL133C
6310,YPL134C
6311,YPL135C-A
6312,YPL135W
6313,YPL136W
6314,YPL137C
6315,YPL138C
6316,YPL139C
6317,YPL140C
6318,YPL141C
6319,YPL142C
6320,YPL143W
6321,YPL144W
6322,YPL145C
6323,YPL146C
6324,YPL147W
6325,YPL148C
6326,YPL149W
6327,YPL150W
6328,YPL151C
6329,YPL152W
6330,YPL152W-A
6331,YPL153C
6332,YPL154C
6333,YPL155C
6334,YPL156C
6335,YPL157W
6336,YPL158C
6337,YPL159C
6338,YPL160W
6339,YPL161C
6340,YPL162C
6341,YPL163C
6342,YPL164C
6343,YPL165C
6344,YPL166W
6345,YPL167C
6346,YPL168W
6347,YPL169C
6348,YPL170W
6349,YPL171C
6350,YPL172C
6351,YPL173W
6352,YPL174C
6353,YPL175W
6354,YPL176C
6355,YPL177C
6356,YPL178W
6357,YPL179W
6358,YPL180W
6359,YPL181W
6360,YPL182C
6361,YPL183C
6362,YPL183W-A
6363,YPL184C
6364,YPL185W
6365,YPL186C
6366,YPL187W
6367,YPL188W
6368,YPL189C-A
6369,YPL189W
6370,YPL190C
6371,YPL191C
6372,YPL192C
6373,YPL193W
6374,YPL194W
6375,YPL195W
6376,YPL196W
6377,YPL197C
6378,YPL198W
6379,YPL199C
6380,YPL200W
6381,YPL201C
6382,YPL202C
6383,YPL203W
6384,YPL204W
6385,YPL205C
6386,YPL206C
6387,YPL207W
6388,YPL208W
6389,YPL209C
6390,YPL210C
6391,YPL211W
6392,YPL212C
6393,YPL213W
6394,YPL214C
6395,YPL215W
6396,YPL216W
6397,YPL217C
6398,YPL218W
6399,YPL219W
6400,YPL220W
6401,YPL221W
6402,YPL222C-A
6403,YPL222W
6404,YPL223C
6405,YPL224C
6406,YPL225W
6407,YPL226W
6408,YPL227C
6409,YPL228W
6410,YPL229W
6411,YPL230W
6412,YPL231W
6413,YPL232W
6414,YPL233W
6415,YPL234C
6416,YPL235W
6417,YPL236C
6418,YPL237W
6419,YPL238C
6420,YPL239W
6421,YPL240C
6422,YPL241C
6423,YPL242C
6424,YPL243W
6425,YPL244C
6426,YPL245W
6427,YPL246C
6428,YPL247C
6429,YPL248C
6430,YPL249C
6431,YPL249C-A
6432,YPL250C
6433,YPL250W-A
6434,YPL251W
6435,YPL252C
6436,YPL253C
6437,YPL254W
6438,YPL255W
6439,YPL256C
6440,YPL257W
6441,YPL257W-A
6442,YPL257W-B
6443,YPL258C
6444,YPL259C
6445,YPL260W
6446,YPL261C
6447,YPL262W
6448,YPL263C
6449,YPL264C
6450,YPL265W
6451,YPL266W
6452,YPL267W
6453,YPL268W
6454,YPL269W
6455,YPL270W
6456,YPL271W
6457,YPL272C
6458,YPL273W
6459,YPL274W
6460,YPL277C
6461,YPL278C
6462,YPL279C
6463,YPL280W
6464,YPL281C
6465,YPL282C
6466,YPL283C
6467,YPL283W-A
6468,YPL283W-B
6469,YPR001W
6470,YPR002C-A
6471,YPR002W
6472,YPR003C
6473,YPR004C
6474,YPR005C
6475,YPR006C
6476,YPR007C
6477,YPR008W
6478,YPR009W
6479,YPR010C
6480,YPR010C-A
6481,YPR011C
6482,YPR012W
6483,YPR013C
6484,YPR014C
6485,YPR015C
6486,YPR016C
6487,YPR016W-A
6488,YPR017C
6489,YPR018W
6490,YPR019W
6491,YPR020W
6492,YPR021C
6493,YPR022C
6494,YPR023C
6495,YPR024W
6496,YPR025C
6497,YPR026W
6498,YPR027C
6499,YPR028W
6500,YPR029C
6501,YPR030W
6502,YPR031W
6503,YPR032W
6504,YPR033C
6505,YPR034W
6506,YPR035W
6507,YPR036W
6508,YPR036W-A
6509,YPR037C
6510,YPR038W
6511,YPR039W
6512,YPR040W
6513,YPR041W
6514,YPR042C
6515,YPR043W
6516,YPR044C
6517,YPR045C
6518,YPR046W
6519,YPR047W
6520,YPR048W
6521,YPR049C
6522,YPR050C
6523,YPR051W
6524,YPR052C
6525,YPR053C
6526,YPR054W
6527,YPR055W
6528,YPR056W
6529,YPR057W
6530,YPR058W
6531,YPR059C
6532,YPR060C
6533,YPR061C
6534,YPR062W
6535,YPR063C
6536,YPR064W
6537,YPR065W
6538,YPR066W
6539,YPR067W
6540,YPR068C
6541,YPR069C
6542,YPR070W
6543,YPR071W
6544,YPR072W
6545,YPR073C
6546,YPR074C
6547,YPR074W-A
6548,YPR075C
6549,YPR076W
6550,YPR077C
6551,YPR078C
6552,YPR079W
6553,YPR080W
6554,YPR081C
6555,YPR082C
6556,YPR083W
6557,YPR084W
6558,YPR085C
6559,YPR086W
6560,YPR087W
6561,YPR088C
6562,YPR089W
6563,YPR091C
6564,YPR092W
6565,YPR093C
6566,YPR094W
6567,YPR095C
6568,YPR096C
6569,YPR097W
6570,YPR098C
6571,YPR099C
6572,YPR100W
6573,YPR101W
6574,YPR102C
6575,YPR103W
6576,YPR104C
6577,YPR105C
6578,YPR106W
6579,YPR107C
6580,YPR108W
6581,YPR108W-A
6582,YPR109W
6583,YPR110C
6584,YPR111W
6585,YPR112C
6586,YPR113W
6587,YPR114W
6588,YPR115W
6589,YPR116W
6590,YPR117W
6591,YPR118W
6592,YPR119W
6593,YPR120C
6594,YPR121W
6595,YPR122W
6596,YPR123C
6597,YPR124W
6598,YPR125W
6599,YPR126C
6600,YPR127W
6601,YPR128C
6602,YPR129W
6603,YPR130C
6604,YPR131C
6605,YPR132W
6606,YPR133C
6607,YPR133W-A
6608,YPR134W
6609,YPR135W
6610,YPR136C
6611,YPR137C-A
6612,YPR137C-B
6613,YPR137W
6614,YPR138C
6615,YPR139C
6616,YPR140W
6617,YPR141C
6618,YPR142C
6619,YPR143W
6620,YPR144C
6621,YPR145C-A
6622,YPR145W
6623,YPR146C
6624,YPR147C
6625,YPR148C
6626,YPR149W
6627,YPR150W
6628,YPR151C
6629,YPR152C
6630,YPR153W
6631,YPR154W
6632,YPR155C
6633,YPR156C
6634,YPR157W
6635,YPR158C-C
6636,YPR158C-D
6637,YPR158W
6638,YPR158W-A
6639,YPR158W-B
6640,YPR159C-A
6641,YPR159W
6642,YPR160C-A
6643,YPR160W
6644,YPR160W-A
6645,YPR161C
6646,YPR162C
6647,YPR163C
6648,YPR164W
6649,YPR165W
6650,YPR166C
6651,YPR167C
6652,YPR168W
6653,YPR169W
6654,YPR169W-A
6655,YPR170C
6656,YPR170W-A
6657,YPR170W-B
6658,YPR171W
6659,YPR172W
6660,YPR173C
6661,YPR174C
6662,YPR175W
6663,YPR176C
6664,YPR177C
6665,YPR178W
6666,YPR179C
6667,YPR180W
6668,YPR181C
6669,YPR182W
6670,YPR183W
6671,YPR184W
6672,YPR185W
6673,YPR186C
6674,YPR187W
6675,YPR188C
6676,YPR189W
6677,YPR190C
6678,YPR191W
6679,YPR192W
6680,YPR193C
6681,YPR194C
6682,YPR195C
6683,YPR196W
6684,YPR197C
6685,YPR198W
6686,YPR199C
6687,YPR200C
6688,YPR201W
6689,YPR202W
6690,YPR203W
6691,YPR204C-A
6692,YPR204W
